,Company Name,Last Price,% Chg,52 wkHigh,52 wkLow,Market Cap(Rs. cr)
46,Vikas WSP ,6.46,-5.0,8.11,3.68,132.07
47,Narmada Gelatin ,178.0,-1.11,208.0,144.0,107.68
48,Cochin Minerals ,134.95,-1.5,171.9,97.0,105.67
49,Indokem ,41.9,-2.33,46.5,6.77,101.92
50,India Gelatine ,109.5,0.64,137.45,79.0,77.66
51,KELTECH Energ ,596.0,-5.09,799.0,463.0,59.6
52,Tinna Rubber an ,64.25,1.98,64.25,13.7,55.03
53,Kemistar Corp ,44.45,0.0,48.8,33.9,47.83
54,Yash Chemex ,46.35,-0.86,77.35,36.0,47.48
55,Hind Flurocarbo ,11.55,2.21,13.14,4.94,22.64
56,Daikaffil Chem ,35.05,3.7,44.85,20.85,21.03
57,Omkar Special ,10.2,-0.2,13.42,3.9,20.99
58,Hardcastle ,222.05,-0.98,255.8,160.0,15.09
59,Crestchem ,41.1,4.98,74.75,10.47,12.33
60,CJ Gelatine ,22.9,-4.58,26.95,7.23,11.02
0,Infibeam Avenue ,56.95,4.59,58.4,28.05,7580.35
1,Aditya Vision ,550.05,1.99,550.05,20.6,661.63
2,Praxis Home Ret ,42.7,-1.5,62.6,25.8,135.4
3,Bhatia Communic ,67.75,1.8,85.0,60.8,84.79
4,Archies ,16.65,0.91,19.7,9.4,56.24
5,Nyssa Corp ,8.84,1.96,8.84,0.38,26.52
6,7NR Retail ,6.89,-1.99,13.04,4.4,7.22
0,MOIL ,196.1,-1.11,208.0,119.0,4654.0
1,Ashapura Mine ,150.3,-3.0,176.3,29.1,1307.4
2,20 Microns ,63.2,1.77,74.8,24.5,223.01
3,Raw Edge Indust ,31.75,4.1,59.17,26.21,31.94
4,Kutch Minerals ,6.12,4.97,9.13,1.33,3.21
0,EID Parry ,425.1,-1.08,464.1,257.6,7528.62
1,Balrampur Chini ,343.05,4.92,363.15,105.05,7204.05
2,Shree Renuka ,32.45,4.85,32.45,8.05,6906.95
3,Triveni Engg ,183.3,2.57,203.2,51.6,4431.37
4,Dalmia Sugar ,404.8,4.95,428.95,99.4,3276.42
5,Dhampur Sugar ,340.0,5.25,369.45,122.6,2257.18
6,Bannariamman ,1747.7,0.97,2160.0,892.1,2191.56
7,Bajaj Hindustha ,16.47,2.62,17.58,4.35,1866.97
8,Dwarikesh Sugar ,69.4,3.81,75.3,23.0,1306.81
9,Andhra Sugar ,447.65,2.73,477.0,204.1,1213.45
10,Avadh Sugar,386.0,8.44,394.5,136.25,772.71
11,Uttam Sugar ,176.45,4.87,188.8,71.1,672.95
12,DCM Shriram Ind ,342.95,-1.75,369.0,125.0,596.68
13,Vishwaraj Sugar ,151.6,0.13,172.0,72.05,569.35
14,Magadh Sugar,276.0,4.98,276.0,93.5,388.93
15,Rana Sugars ,24.88,4.98,24.88,3.8,382.08
16,Ugar Sugar Work ,30.4,2.88,35.7,13.1,342.0
17,KCP Sugar ,24.65,2.49,28.2,13.5,279.49
18,KM Sugar Mills ,29.3,3.72,38.7,8.2,269.56
19,Mawana Sugars ,61.0,0.58,69.35,22.15,238.61
20,Ponni Sugars(E) ,224.25,2.66,241.0,131.15,192.82
21,Sakthi Sugars ,14.9,-0.86,17.1,6.89,177.09
22,Simbhaoli Sugar ,26.77,4.98,27.48,5.45,110.5
23,SBEC Sugars ,22.1,1.84,22.1,5.36,105.32
24,Dharani Sugars ,24.77,4.91,24.77,3.97,82.24
25,Rajshree Sugars ,25.9,3.19,30.0,11.6,72.95
26,India Sucrose ,35.3,2.02,43.1,19.85,54.58
27,Sir Shadi Lal ,60.0,0.0,67.2,32.75,31.5
28,Dhampure Specia ,34.75,-0.86,45.85,10.13,27.56
29,Ravalgaon Sugar ,2431.0,5.0,2431.0,1435.5,16.53
0,TATA Cons. Prod ,760.0,0.29,765.0,378.1,70037.93
1,CCL Products ,341.7,-0.03,375.55,200.55,4545.56
2,Tata Coffee ,173.05,-0.75,193.45,75.3,3232.06
3,Rossell India ,148.85,1.26,178.1,57.5,546.23
4,Mcleod ,35.2,-4.99,43.35,6.95,367.68
5,Jayshree Tea ,104.1,-1.51,111.7,42.2,300.61
6,James Warren ,213.75,1.28,241.65,80.15,112.06
7,Warren Tea ,64.45,-0.77,68.45,39.9,77.02
8,B and A ,235.0,-4.18,271.8,105.0,72.85
9,Kanco Tea ,74.65,-2.42,83.0,26.35,38.24
10,Terai Tea Co ,46.0,2.56,72.45,29.05,31.64
11,Tyroon Tea ,82.55,4.96,82.55,22.0,28.08
12,Asian Tea Expo ,18.85,1.34,21.9,5.54,18.85
13,Retro Green Rev ,29.4,-0.84,30.65,9.85,14.2
14,Longview Tea ,17.65,0.0,23.05,5.96,5.29
0,INDUS TOWERS ,242.25,-0.16,282.0,161.3,65284.85
1,ITI ,131.85,-0.94,151.6,100.65,12308.5
2,HFCL ,66.95,0.3,72.65,11.3,8598.91
3,AGC Networks ,1193.0,-1.6,1771.0,272.1,3880.69
4,GTL Infra ,1.82,4.6,1.82,0.48,2274.38
5,Tejas Networks ,176.3,-0.09,221.5,45.65,1647.33
6,Astra Microwave ,171.75,0.15,184.35,65.0,1487.56
7,Vindhya Telelin ,1211.05,-0.77,1265.0,620.45,1435.2
8,Optiemus Infra ,153.4,-1.1,207.45,18.5,1316.39
9,Digispice Tech ,47.0,-0.21,114.05,5.7,1074.99
10,Prabhat Technol ,405.45,0.85,405.45,278.35,434.09
11,Avantel ,539.0,-0.19,589.9,188.1,218.54
12,ADC India Comm ,271.05,-2.36,314.5,123.55,124.68
13,Punj Comm ,39.0,-1.52,48.8,11.3,46.89
14,Valiant Comm ,55.75,-1.76,81.0,25.35,40.27
15,Maestros Elect ,67.75,1.57,147.5,48.95,37.33
16,Shyam Telecom ,13.45,4.26,16.29,3.88,15.16
17,Aishwarya Tech ,3.08,0.0,3.28,1.2,7.36
0,Bharti Airtel ,530.5,-0.67,623.0,394.05,291352.05
1,Vodafone Idea ,9.87,-0.6,13.8,7.17,28361.83
2,TataTeleservice ,37.45,4.9,37.45,2.74,7321.2
3,Reliance Comm ,5.01,-4.93,5.36,1.31,1385.53
4,MTNL ,21.45,1.42,24.4,7.79,1351.35
0,Tata Comm ,1265.35,-1.04,1365.0,567.05,36062.48
1,Railtel ,146.25,-0.27,189.45,94.0,4693.72
2,NELCO ,273.0,8.25,277.55,174.0,622.94
3,Suyog Tele ,420.15,1.33,549.0,253.5,426.64
4,GTL ,22.08,3.61,22.08,1.5,347.31
0,Lakshmi Machine ,6098.25,-0.63,7850.0,2670.4,6514.76
1,Stovec Ind ,2547.0,-0.65,2650.0,1680.0,531.82
2,Integra Engg ,45.45,4.72,47.4,20.0,155.64
3,Indian Card ,164.55,1.45,194.0,84.45,97.76
4,Lakshmi Loom ,562.5,-4.98,685.5,236.0,37.62
5,Veejay Lakshmi ,42.05,0.0,55.0,20.25,21.33
0,Dhanlaxmi Roto ,40.9,7.35,41.2,14.05,15.95
1,United Textiles ,6.61,4.92,8.66,3.14,1.98
2,Chitradurga ,15.8,4.98,15.8,1.14,0.73
0,Vardhman Text ,1377.65,0.97,1476.5,622.05,7939.6
1,RITES ,272.55,-0.02,292.9,232.4,6549.43
2,TCNS Clothing C ,562.0,-2.39,651.6,322.0,3457.56
3,Cantabil Retail ,451.35,1.72,453.35,254.0,736.95
4,Voith Paper Fab ,1197.0,-0.43,1275.4,925.2,525.79
5,Faze Three Exp ,110.05,-0.14,127.8,31.0,267.63
6,Bella Casa ,135.1,-0.07,159.5,60.0,155.03
7,Shubham Polyspi ,117.0,-1.64,119.05,41.5,128.93
8,Fiberweb India ,42.4,-0.12,49.4,18.35,122.08
9,Standard Ind ,17.7,1.72,22.6,7.72,113.86
10,Faze Three Auto ,86.65,-0.8,123.9,15.43,92.92
11,Shiva Mills Lim ,76.0,-2.94,85.0,20.0,65.68
12,Axita Cotton,38.1,-4.99,55.25,25.3,49.93
13,Sky Industries ,82.2,-3.86,103.5,18.7,47.67
14,NIBE ,37.35,-2.73,44.9,9.66,38.91
15,Olympia Ind ,32.05,0.0,58.7,7.81,19.31
16,Osiajee ,34.25,6.04,43.0,14.05,18.5
17,Tatia Global ,1.16,4.5,1.16,0.21,17.59
18,Advance Syntex,12.94,3.85,15.69,6.68,14.36
19,Salguti Ind ,15.0,2.88,15.0,6.26,11.31
20,Jinaam's Dress ,4.47,4.93,9.3,2.55,9.96
21,South Latex ,10.21,-4.93,12.07,4.56,7.51
0,Page Industries ,29574.25,0.52,32450.0,17700.0,32986.75
1,Alok Industries ,27.35,-1.26,61.4,18.25,13579.93
2,Lux Industries ,3633.0,-0.48,3765.0,1079.25,10925.04
3,KPR Mill ,1525.1,-1.57,1695.55,408.25,10494.21
4,Welspun India ,93.5,-0.32,104.45,31.0,9394.18
5,Trident ,16.65,0.3,19.37,5.9,8484.77
6,Garware Technic ,3263.25,0.9,3392.5,1305.15,6728.22
7,Rupa and Comp ,482.9,-0.29,506.0,150.05,3840.24
8,Swan Energy ,142.75,-0.66,158.3,108.2,3486.77
9,Indo Count ,170.25,0.74,178.75,36.0,3360.73
10,Raymond ,422.1,-2.19,449.6,233.0,2810.08
11,PDS Multi ,976.1,0.53,1049.25,254.85,2542.42
12,Mayur Uniquoter ,515.35,1.35,531.7,166.05,2297.31
13,Filatex India ,101.5,2.16,117.75,22.5,2249.47
14,Arvind ,81.15,0.62,89.4,22.65,2101.17
15,Bombay Dyeing ,92.0,2.91,99.75,53.25,1900.12
16,Himatsingka Sei ,185.25,-2.58,193.0,55.35,1823.92
17,Dollar Ind ,310.55,0.34,366.95,124.95,1761.32
18,Future Life ,77.0,-0.13,169.8,46.95,1553.67
19,Siyaram Silk ,323.7,-0.03,333.3,126.0,1517.18
20,Indo Rama Synth ,51.05,-0.1,62.65,13.75,1332.98
21,Jindal Worldwid ,64.2,-2.06,72.0,35.9,1287.34
22,Ganesha Ecosph ,526.95,-0.6,687.7,198.5,1150.3
23,Kewal Kiran ,900.95,-0.66,1036.0,669.0,1110.42
24,Cheviot Company ,1500.0,0.1,1570.0,500.0,940.03
25,Sutlej Textiles ,56.45,0.0,60.8,17.75,924.81
26,Century Enka ,414.65,5.23,420.95,140.0,906.03
27,Kitex Garments ,123.35,-0.68,134.9,91.75,820.28
28,Nahar Spinning ,224.25,3.77,224.25,31.05,808.76
29,Nitin Spinners ,129.4,0.43,132.4,34.95,727.49
30,Monte Carlo ,338.9,1.48,349.95,153.5,702.61
31,Ambika Cotton ,1193.7,4.18,1323.8,421.0,683.39
32,Rajapalayam ,740.0,-0.42,824.0,478.67,636.81
33,Gokaldas Export ,145.0,-1.83,153.85,36.05,621.99
34,Sportking India ,1845.0,-1.17,2139.0,210.05,612.87
35,RSWM ,256.35,0.2,275.0,68.25,603.73
36,S P Apparels ,226.1,0.65,255.2,57.95,580.91
37,Pearl Global In ,218.0,-1.38,244.35,99.05,472.27
38,Sangam India ,102.95,-3.24,114.6,45.0,447.02
39,Mallcom (India) ,649.95,1.69,721.25,211.05,405.57
40,Ruby Mills ,226.75,0.11,266.85,140.4,379.13
41,AYM Syntex ,74.75,-0.47,78.0,20.3,374.01
42,Ashima ,19.4,-1.52,21.5,4.2,371.82
43,Vishal Fabrics ,55.55,0.0,372.15,40.75,365.91
44,Bombay Rayon ,10.74,-6.85,15.85,3.86,340.97
45,Nahar Ent ,82.65,-2.25,87.2,22.75,329.24
46,Sarla Performan ,38.75,-1.65,41.6,15.55,323.57
47,Loyal Textiles ,615.0,-1.38,815.0,202.0,296.21
48,Banswara Syntex ,169.95,-2.89,192.0,60.05,290.89
49,Zodiac Clothing ,116.0,3.07,158.5,85.05,287.21
50,Shri Dinesh Mil ,510.0,-2.28,542.0,86.05,285.63
51,JBF Industries ,34.2,4.91,34.2,6.8,280.0
52,Binny ,121.95,4.19,157.0,52.25,272.19
53,Shiva Texyarn ,195.15,-0.56,213.6,70.25,252.97
54,Bannari A Spg ,75.15,-1.57,108.2,35.1,236.79
55,Ginni Filaments ,29.65,-0.34,34.0,8.78,234.68
56,Donear Ind ,42.75,1.06,47.0,19.0,222.3
57,Nandan Denim ,45.05,-1.1,54.8,18.0,216.46
58,Pasupati Acrylo ,23.5,-1.47,24.3,8.4,209.46
59,JCT ,2.31,-1.7,2.57,0.73,207.49
60,Lakshmi Mills ,2918.05,2.64,2940.0,1350.0,202.96
61,Mafatlal Ind ,142.1,19.97,142.1,74.0,197.87
62,KG Petrochem ,336.95,2.11,346.0,49.5,195.95
63,Maral Overseas ,46.5,-0.53,48.8,10.77,193.01
64,Orbit Exports ,68.55,-2.9,88.55,51.8,187.74
65,Lovable Lingeri ,125.8,3.16,145.6,47.45,186.18
66,Indian Acrylics ,13.57,0.3,14.5,7.0,183.63
67,Super Sales ,565.0,-0.81,644.95,200.2,173.54
68,Surat Textile ,7.63,4.95,7.84,2.03,169.44
69,Indian Terrain ,38.55,0.0,52.35,24.15,158.41
70,Jasch Ind ,139.25,-1.66,150.0,21.1,157.77
71,Pioneer ,55.95,0.72,60.6,18.8,148.78
72,VIP Clothing ,17.3,-0.86,19.45,5.8,142.89
73,TT ,64.25,-0.16,74.0,27.85,138.12
74,SPL Industries ,42.9,-1.83,57.85,23.0,124.41
75,Deepak Spinners ,172.65,-8.16,189.0,53.9,124.13
76,Premco Global ,371.9,-1.7,405.95,63.8,122.91
77,VTM ,27.9,0.72,31.85,17.25,112.24
78,Junction Fabric ,110.3,-0.45,124.0,33.0,110.72
79,R&B Denims ,74.15,-5.0,87.2,25.2,103.77
80,Amarjothi Spin ,151.5,-1.05,164.0,45.45,102.26
81,RRIL ,13.0,-2.91,16.5,1.25,101.99
82,KG Denim ,39.5,-1.0,46.5,17.4,101.27
83,Weizmann ,57.25,0.53,68.9,22.3,98.88
84,Reliance Chemo ,124.0,-3.54,141.0,47.95,93.54
85,Chandni Textile ,55.95,2.19,72.0,23.8,90.29
86,Ludlow Jute ,82.05,0.12,108.0,42.95,88.39
87,Suryalata Spg ,207.0,-3.27,223.3,70.3,88.33
88,Lambodhara Text ,84.3,-1.23,94.55,25.25,87.48
89,Damodar Ind ,35.6,-0.42,41.45,20.1,82.95
90,Winsome Textile ,41.0,-1.68,48.2,11.67,81.26
91,Vijay Textiles ,42.0,-0.47,52.75,16.5,76.88
92,Suryalakshmi Co ,45.3,-3.62,49.5,14.8,75.53
93,Salona Cotspin ,142.0,-1.39,181.4,42.2,74.73
94,DCM ,39.6,-3.65,43.2,17.0,73.96
95,Mahalaxmi Rub ,51.0,0.49,54.5,25.55,67.93
96,Morarjee Text ,18.45,-1.07,19.95,7.86,67.03
97,Sambandam Spin ,156.0,-4.96,171.6,45.2,66.53
98,APM Industries ,30.25,-0.49,34.5,12.51,65.37
99,Bhilwara Tech ,11.17,4.98,11.29,3.25,65.2
100,PBM Polytex ,92.55,6.38,92.55,30.0,63.67
101,Sumeet Ind ,5.81,-0.68,6.75,1.63,60.22
102,BSL ,56.85,2.9,68.8,20.1,58.51
103,Bhandari Hosier ,3.71,-4.87,4.78,0.86,54.36
104,Aarvee Denim ,23.0,0.22,26.9,6.3,53.96
105,Flexituff Ventu ,21.25,1.43,28.9,7.06,52.88
106,Riba Textiles ,54.0,-0.83,73.0,29.1,52.13
107,AI Champdany ,16.75,-4.99,18.0,6.24,51.51
108,Swasti Vinayaka ,7.15,-2.72,22.02,2.8,50.05
109,Super Spinning ,8.99,-0.66,9.98,3.25,49.45
110,Bang Overseas ,35.55,4.71,41.75,14.75,48.21
111,Vardhman Poly ,21.45,1.18,29.03,5.7,47.81
112,Hindoostan Mill ,287.05,-1.37,354.7,156.05,47.78
113,Kallam Spinning ,11.1,-2.12,16.04,4.8,47.53
114,CIL Nova Petro ,16.65,4.72,19.75,5.43,45.12
115,Bengal Tea ,48.0,-4.57,58.9,19.0,43.23
116,SBC Exports ,39.9,-1.85,49.1,28.55,42.22
117,Celebrity Fash ,8.7,4.95,8.7,3.67,41.56
118,Acknit Industri ,133.45,10.2,133.45,52.5,40.57
119,Anjani Synth ,26.8,6.77,33.0,10.5,39.53
120,Nagreeka Export ,31.55,-0.32,34.0,10.7,39.44
121,Vippy Spinpro ,60.85,0.0,74.9,28.95,35.72
122,Eastern Silk ,4.52,4.87,4.98,0.89,35.69
123,Maris Spin ,43.5,-1.92,51.2,6.73,35.55
124,MK Exim ,37.0,0.0,46.85,15.65,33.19
125,Filatex Fashion ,3.33,7.42,3.85,1.98,32.24
126,STL Global ,11.71,0.0,16.0,6.05,32.15
127,Angel Fibers ,12.83,-4.82,15.76,6.32,32.08
128,Suditi Ind ,18.16,4.97,18.16,7.99,31.88
129,Gini Silk Mills ,57.0,-3.88,70.25,43.65,31.88
130,White Organic ,9.09,-4.92,14.35,3.91,31.82
131,Him Fibres ,3.66,-1.88,3.83,0.93,31.57
132,Suryaamba Spin ,102.0,-1.83,111.1,39.35,29.91
133,GTN Industries ,16.74,-1.99,19.01,6.26,29.36
134,Alka India ,0.58,-4.92,0.81,0.19,29.0
135,Mohite Ind ,14.35,3.02,18.4,6.25,28.84
136,Aditya Spinners ,17.0,0.35,17.0,2.86,28.46
137,Arex Industries ,70.0,-2.71,107.9,42.8,27.71
138,Akshar Spintex ,11.0,3.29,20.3,5.3,27.5
139,Ashnoor Text ,20.65,-3.95,23.03,8.71,26.32
140,HP Cotton ,68.95,0.44,89.75,15.35,26.27
141,Victoria Mills ,2616.8,1.77,3184.0,1600.2,25.79
142,Zenith Fibres ,62.3,0.73,63.9,28.0,24.57
143,Soma Textile ,7.4,-4.64,10.29,2.43,24.44
144,Patspin India ,7.7,3.08,7.83,3.85,23.81
145,Swadeshi Polyte ,6.05,3.07,8.2,3.15,23.6
146,E-Land Apparel ,4.52,-4.84,7.85,3.24,21.69
147,Dhanlaxmi Fabri ,23.9,0.84,24.5,11.2,20.51
148,Mohit Ind ,14.4,4.96,14.4,2.85,20.39
149,Kamadgiri ,34.45,4.24,51.4,23.0,20.22
150,Wires and Fabri ,65.5,-4.31,76.4,39.85,20.02
151,Blue Chip Tex ,95.6,-0.57,126.0,69.0,18.84
152,Jamshri ,2695.0,4.98,3199.0,1659.0,18.83
153,Virat Ind ,36.9,1.51,51.0,26.0,18.17
154,Prag Bosimi ,2.32,4.98,3.5,1.38,17.26
155,Gokak Textiles ,25.6,4.92,28.0,9.03,16.64
156,Valson Ind ,19.7,-1.25,25.43,10.46,15.09
157,Tuni Textile ,1.06,1.92,1.06,0.24,13.85
158,Alps Industries ,3.53,-4.34,3.69,0.69,13.81
159,Spenta Intl ,48.95,-3.45,63.45,36.9,13.53
160,A K Spintex ,24.45,-4.86,30.05,10.52,12.3
161,Mohota Ind ,8.1,3.18,18.0,5.97,11.91
162,Pasupati Spin ,12.52,1.95,12.52,4.82,11.69
163,Bhilwara Spin ,16.8,-4.82,17.85,8.16,11.36
164,Jarigold Text ,113.35,-4.99,135.2,92.15,11.34
165,Betex ,74.3,-4.93,82.95,9.5,11.15
166,Raj Rayon Ind ,0.32,-3.03,0.35,0.19,11.09
167,Sunil Ind ,24.75,0.0,24.75,11.69,10.4
168,Omnitex Ind ,23.5,-4.86,26.7,17.0,9.88
169,Samtex Fashions ,1.3,4.84,1.6,0.43,9.69
170,Sri Nachammai ,22.15,4.98,22.15,10.45,9.52
171,Supertex Ind ,8.05,-3.25,8.55,1.42,9.13
172,Spentex Ind ,0.98,-2.97,1.37,0.39,8.8
173,Uniroyal ,9.96,1.94,9.96,4.5,8.24
